"CODIGO_REFERENCIA ";"CODIGO_TALLA ";"NOMBRE_REFERNCIA ";"REFERNCIA ";"TALLA ";"CANTIDAD "
576;"130 ";"BUFANDA MILLONARIOS ";"ACFU0017 ";"BLANCO ";"22"
576;"131 ";"BUFANDA MILLONARIOS ";"ACFU0017 ";"BL X AMA ";"22"
576;"132 ";"BUFANDA MILLONARIOS ";"ACFU0017 ";"BL X VER CLA ";"22"
577;"1 ";"BUFANDA BRASIL ";"ACFU0018 ";"N/A ";"22"
577;"2 ";"BUFANDA BRASIL ";"ACFU0018 ";"S ";"22"
577;"3 ";"BUFANDA BRASIL ";"ACFU0018 ";"M ";"22"
577;"4 ";"BUFANDA BRASIL ";"ACFU0018 ";"L ";"22"
577;"5 ";"BUFANDA BRASIL ";"ACFU0018 ";"XL ";"22"
577;"6 ";"BUFANDA BRASIL ";"ACFU0018 ";"10 ";"22"
577;"7 ";"BUFANDA BRASIL ";"ACFU0018 ";"12 ";"22"
577;"8 ";"BUFANDA BRASIL ";"ACFU0018 ";"14 ";"22"
577;"9 ";"BUFANDA BRASIL ";"ACFU0018 ";"16 ";"22"
577;"10 ";"BUFANDA BRASIL ";"ACFU0018 ";"18 ";"22"
577;"11 ";"BUFANDA BRASIL ";"ACFU0018 ";"AMARILLO ";"22"
577;"12 ";"BUFANDA BRASIL ";"ACFU0018 ";"AZUL REY ";"22"
577;"13 ";"BUFANDA BRASIL ";"ACFU0018 ";"ROJO ";"22"
577;"14 ";"BUFANDA BRASIL ";"ACFU0018 ";"NARANJA ";"22"
577;"15 ";"BUFANDA BRASIL ";"ACFU0018 ";"VERDE ";"22"
577;"16 ";"BUFANDA BRASIL ";"ACFU0018 ";"BL X VER ";"22"
577;"17 ";"BUFANDA BRASIL ";"ACFU0018 ";"BL X AZU ";"22"
577;"18 ";"BUFANDA BRASIL ";"ACFU0018 ";"BL X NEG ";"22"
577;"19 ";"BUFANDA BRASIL ";"ACFU0018 ";"BL X ROJ ";"22"
577;"20 ";"BUFANDA BRASIL ";"ACFU0018 ";"AZUL OSCURO ";"22"
577;"21 ";"BUFANDA BRASIL ";"ACFU0018 ";"NEGRA ";"22"
577;"129 ";"BUFANDA BRASIL ";"ACFU0018 ";"VERDE CLARO ";"22"
577;"130 ";"BUFANDA BRASIL ";"ACFU0018 ";"BLANCO ";"22"
577;"131 ";"BUFANDA BRASIL ";"ACFU0018 ";"BL X AMA ";"22"
577;"132 ";"BUFANDA BRASIL ";"ACFU0018 ";"BL X VER CLA ";"22"
578;"1 ";"BUFANDA ITALIA ";"ACFU0019 ";"N/A ";"22"
578;"2 ";"BUFANDA ITALIA ";"ACFU0019 ";"S ";"22"
578;"3 ";"BUFANDA ITALIA ";"ACFU0019 ";"M ";"22"
578;"4 ";"BUFANDA ITALIA ";"ACFU0019 ";"L ";"22"
578;"5 ";"BUFANDA ITALIA ";"ACFU0019 ";"XL ";"22"
578;"6 ";"BUFANDA ITALIA ";"ACFU0019 ";"10 ";"22"
578;"7 ";"BUFANDA ITALIA ";"ACFU0019 ";"12 ";"22"
578;"8 ";"BUFANDA ITALIA ";"ACFU0019 ";"14 ";"22"
578;"9 ";"BUFANDA ITALIA ";"ACFU0019 ";"16 ";"22"
578;"10 ";"BUFANDA ITALIA ";"ACFU0019 ";"18 ";"22"
578;"11 ";"BUFANDA ITALIA ";"ACFU0019 ";"AMARILLO ";"22"
578;"12 ";"BUFANDA ITALIA ";"ACFU0019 ";"AZUL REY ";"22"
578;"13 ";"BUFANDA ITALIA ";"ACFU0019 ";"ROJO ";"22"
578;"14 ";"BUFANDA ITALIA ";"ACFU0019 ";"NARANJA ";"22"
578;"15 ";"BUFANDA ITALIA ";"ACFU0019 ";"VERDE ";"22"
578;"16 ";"BUFANDA ITALIA ";"ACFU0019 ";"BL X VER ";"22"
578;"17 ";"BUFANDA ITALIA ";"ACFU0019 ";"BL X AZU ";"22"
578;"18 ";"BUFANDA ITALIA ";"ACFU0019 ";"BL X NEG ";"22"
578;"19 ";"BUFANDA ITALIA ";"ACFU0019 ";"BL X ROJ ";"22"
578;"20 ";"BUFANDA ITALIA ";"ACFU0019 ";"AZUL OSCURO ";"22"
578;"21 ";"BUFANDA ITALIA ";"ACFU0019 ";"NEGRA ";"22"
578;"129 ";"BUFANDA ITALIA ";"ACFU0019 ";"VERDE CLARO ";"22"
578;"130 ";"BUFANDA ITALIA ";"ACFU0019 ";"BLANCO ";"22"
578;"131 ";"BUFANDA ITALIA ";"ACFU0019 ";"BL X AMA ";"22"
578;"132 ";"BUFANDA ITALIA ";"ACFU0019 ";"BL X VER CLA ";"22"
579;"1 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"N/A ";"22"
579;"2 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"S ";"22"
579;"3 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"M ";"22"
579;"4 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"L ";"22"
579;"5 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"XL ";"22"
579;"6 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"10 ";"22"
579;"7 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"12 ";"22"
579;"8 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"14 ";"22"
579;"9 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"16 ";"22"
579;"10 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"18 ";"22"
579;"11 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"AMARILLO ";"22"
579;"12 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"AZUL REY ";"22"
579;"13 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"ROJO ";"22"
579;"14 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"NARANJA ";"22"
579;"15 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"VERDE ";"22"
579;"16 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"BL X VER ";"22"
579;"17 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"BL X AZU ";"22"
579;"18 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"BL X NEG ";"22"
579;"19 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"BL X ROJ ";"22"
579;"20 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"AZUL OSCURO ";"22"
579;"21 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"NEGRA ";"22"
579;"129 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"VERDE CLARO ";"22"
579;"130 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"BLANCO ";"22"
579;"131 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"BL X AMA ";"22"
579;"132 ";"BUFANDA ESPAÑA ";"ACFU0020 ";"BL X VER CLA ";"22"
580;"1 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"N/A ";"22"
580;"2 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"S ";"22"
580;"3 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"M ";"22"
580;"4 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"L ";"22"
580;"5 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"XL ";"22"
580;"6 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"10 ";"22"
580;"7 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"12 ";"22"
580;"8 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"14 ";"22"
580;"9 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"16 ";"22"
580;"10 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"18 ";"22"
580;"11 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"AMARILLO ";"22"
580;"12 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"AZUL REY ";"22"
580;"13 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"ROJO ";"22"
580;"14 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"NARANJA ";"22"
580;"15 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"VERDE ";"22"
580;"16 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"BL X VER ";"22"
580;"17 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"BL X AZU ";"22"
580;"18 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"BL X NEG ";"22"
580;"19 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"BL X ROJ ";"22"
580;"20 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"AZUL OSCURO ";"22"
580;"21 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"NEGRA ";"22"
580;"129 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"VERDE CLARO ";"22"
580;"130 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"BLANCO ";"22"
580;"131 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"BL X AMA ";"22"
580;"132 ";"BUFANDA ALEMANIA ";"ACFU0021 ";"BL X VER CLA ";"22"
581;"1 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"N/A ";"22"
581;"2 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"S ";"22"
581;"3 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"M ";"22"
581;"4 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"L ";"22"
581;"5 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"XL ";"22"
581;"6 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"10 ";"22"
581;"7 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"12 ";"22"
581;"8 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"14 ";"22"
581;"9 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"16 ";"22"
581;"10 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"18 ";"22"
581;"11 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"AMARILLO ";"22"
581;"12 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"AZUL REY ";"22"
581;"13 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"ROJO ";"22"
581;"14 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"NARANJA ";"22"
581;"15 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"VERDE ";"22"
581;"16 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"BL X VER ";"22"
581;"17 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"BL X AZU ";"22"
581;"18 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"BL X NEG ";"22"
581;"19 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"BL X ROJ ";"22"
581;"20 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"AZUL OSCURO ";"22"
581;"21 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"NEGRA ";"22"
581;"129 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"VERDE CLARO ";"22"
581;"130 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"BLANCO ";"22"
581;"131 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"BL X AMA ";"22"
581;"132 ";"BUFANDA ARGENTINA ";"ACFU0022 ";"BL X VER CLA ";"22"
582;"1 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"N/A ";"22"
582;"2 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"S ";"22"
582;"3 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"M ";"22"
582;"4 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"L ";"22"
582;"5 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"XL ";"22"
582;"6 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"10 ";"22"
582;"7 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"12 ";"22"
582;"8 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"14 ";"22"
582;"9 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"16 ";"22"
582;"10 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"18 ";"22"
582;"11 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"AMARILLO ";"22"
582;"12 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"AZUL REY ";"22"
582;"13 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"ROJO ";"22"
582;"14 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"NARANJA ";"22"
582;"15 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"VERDE ";"22"
582;"16 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"BL X VER ";"22"
582;"17 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"BL X AZU ";"22"
582;"18 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"BL X NEG ";"22"
582;"19 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"BL X ROJ ";"22"
582;"20 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"AZUL OSCURO ";"22"
582;"21 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"NEGRA ";"22"
582;"129 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"VERDE CLARO ";"22"
582;"130 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"BLANCO ";"22"
582;"131 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"BL X AMA ";"22"
582;"132 ";"BUFANDA LIVERPOOL ";"ACFU0023 ";"BL X VER CLA ";"22"
583;"1 ";"BUFANDA BARCELONA ";"ACFU0024 ";"N/A ";"22"
583;"2 ";"BUFANDA BARCELONA ";"ACFU0024 ";"S ";"22"
583;"3 ";"BUFANDA BARCELONA ";"ACFU0024 ";"M ";"22"
583;"4 ";"BUFANDA BARCELONA ";"ACFU0024 ";"L ";"22"
583;"5 ";"BUFANDA BARCELONA ";"ACFU0024 ";"XL ";"22"
583;"6 ";"BUFANDA BARCELONA ";"ACFU0024 ";"10 ";"22"
583;"7 ";"BUFANDA BARCELONA ";"ACFU0024 ";"12 ";"22"
583;"8 ";"BUFANDA BARCELONA ";"ACFU0024 ";"14 ";"22"
583;"9 ";"BUFANDA BARCELONA ";"ACFU0024 ";"16 ";"22"
583;"10 ";"BUFANDA BARCELONA ";"ACFU0024 ";"18 ";"22"
583;"11 ";"BUFANDA BARCELONA ";"ACFU0024 ";"AMARILLO ";"22"
583;"12 ";"BUFANDA BARCELONA ";"ACFU0024 ";"AZUL REY ";"22"
583;"13 ";"BUFANDA BARCELONA ";"ACFU0024 ";"ROJO ";"22"
583;"14 ";"BUFANDA BARCELONA ";"ACFU0024 ";"NARANJA ";"22"
583;"15 ";"BUFANDA BARCELONA ";"ACFU0024 ";"VERDE ";"22"
583;"16 ";"BUFANDA BARCELONA ";"ACFU0024 ";"BL X VER ";"22"
583;"17 ";"BUFANDA BARCELONA ";"ACFU0024 ";"BL X AZU ";"22"
583;"18 ";"BUFANDA BARCELONA ";"ACFU0024 ";"BL X NEG ";"22"
583;"19 ";"BUFANDA BARCELONA ";"ACFU0024 ";"BL X ROJ ";"22"
583;"20 ";"BUFANDA BARCELONA ";"ACFU0024 ";"AZUL OSCURO ";"22"
583;"21 ";"BUFANDA BARCELONA ";"ACFU0024 ";"NEGRA ";"22"
583;"129 ";"BUFANDA BARCELONA ";"ACFU0024 ";"VERDE CLARO ";"22"
583;"130 ";"BUFANDA BARCELONA ";"ACFU0024 ";"BLANCO ";"22"
583;"131 ";"BUFANDA BARCELONA ";"ACFU0024 ";"BL X AMA ";"22"
583;"132 ";"BUFANDA BARCELONA ";"ACFU0024 ";"BL X VER CLA ";"22"
584;"1 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"N/A ";"22"
584;"2 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"S ";"22"
584;"3 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"M ";"22"
584;"4 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"L ";"22"
584;"5 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"XL ";"22"
584;"6 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"10 ";"22"
584;"7 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"12 ";"22"
584;"8 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"14 ";"22"
584;"9 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"16 ";"22"
584;"10 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"18 ";"22"
584;"11 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"AMARILLO ";"22"
584;"12 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"AZUL REY ";"22"
584;"13 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"ROJO ";"22"
584;"14 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"NARANJA ";"22"
584;"15 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"VERDE ";"22"
584;"16 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"BL X VER ";"22"
584;"17 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"BL X AZU ";"22"
584;"18 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"BL X NEG ";"22"
584;"19 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"BL X ROJ ";"22"
584;"20 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"AZUL OSCURO ";"22"
584;"21 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"NEGRA ";"22"
584;"129 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"VERDE CLARO ";"22"
584;"130 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"BLANCO ";"22"
584;"131 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"BL X AMA ";"22"
584;"132 ";"BUFANDA MANCHESTER ";"ACFU0025 ";"BL X VER CLA ";"22"
585;"1 ";"BUFANDA INTER ";"ACFU0026 ";"N/A ";"22"
585;"2 ";"BUFANDA INTER ";"ACFU0026 ";"S ";"22"
585;"3 ";"BUFANDA INTER ";"ACFU0026 ";"M ";"22"
585;"4 ";"BUFANDA INTER ";"ACFU0026 ";"L ";"22"
585;"5 ";"BUFANDA INTER ";"ACFU0026 ";"XL ";"22"
585;"6 ";"BUFANDA INTER ";"ACFU0026 ";"10 ";"22"
585;"7 ";"BUFANDA INTER ";"ACFU0026 ";"12 ";"22"
585;"8 ";"BUFANDA INTER ";"ACFU0026 ";"14 ";"22"
585;"9 ";"BUFANDA INTER ";"ACFU0026 ";"16 ";"22"
585;"10 ";"BUFANDA INTER ";"ACFU0026 ";"18 ";"22"
585;"11 ";"BUFANDA INTER ";"ACFU0026 ";"AMARILLO ";"22"
585;"12 ";"BUFANDA INTER ";"ACFU0026 ";"AZUL REY ";"22"
585;"13 ";"BUFANDA INTER ";"ACFU0026 ";"ROJO ";"22"
585;"14 ";"BUFANDA INTER ";"ACFU0026 ";"NARANJA ";"22"
585;"15 ";"BUFANDA INTER ";"ACFU0026 ";"VERDE ";"22"
585;"16 ";"BUFANDA INTER ";"ACFU0026 ";"BL X VER ";"22"
585;"17 ";"BUFANDA INTER ";"ACFU0026 ";"BL X AZU ";"22"
585;"18 ";"BUFANDA INTER ";"ACFU0026 ";"BL X NEG ";"22"
585;"19 ";"BUFANDA INTER ";"ACFU0026 ";"BL X ROJ ";"22"
585;"20 ";"BUFANDA INTER ";"ACFU0026 ";"AZUL OSCURO ";"22"
585;"21 ";"BUFANDA INTER ";"ACFU0026 ";"NEGRA ";"22"
585;"129 ";"BUFANDA INTER ";"ACFU0026 ";"VERDE CLARO ";"22"
585;"130 ";"BUFANDA INTER ";"ACFU0026 ";"BLANCO ";"22"
585;"131 ";"BUFANDA INTER ";"ACFU0026 ";"BL X AMA ";"22"
585;"132 ";"BUFANDA INTER ";"ACFU0026 ";"BL X VER CLA ";"22"
586;"1 ";"BUFANDA ARSENAL ";"ACFU0027 ";"N/A ";"22"
586;"2 ";"BUFANDA ARSENAL ";"ACFU0027 ";"S ";"22"
586;"3 ";"BUFANDA ARSENAL ";"ACFU0027 ";"M ";"22"
586;"4 ";"BUFANDA ARSENAL ";"ACFU0027 ";"L ";"22"
586;"5 ";"BUFANDA ARSENAL ";"ACFU0027 ";"XL ";"22"
586;"6 ";"BUFANDA ARSENAL ";"ACFU0027 ";"10 ";"22"
586;"7 ";"BUFANDA ARSENAL ";"ACFU0027 ";"12 ";"22"
586;"8 ";"BUFANDA ARSENAL ";"ACFU0027 ";"14 ";"22"
586;"9 ";"BUFANDA ARSENAL ";"ACFU0027 ";"16 ";"22"
586;"10 ";"BUFANDA ARSENAL ";"ACFU0027 ";"18 ";"22"
586;"11 ";"BUFANDA ARSENAL ";"ACFU0027 ";"AMARILLO ";"22"
586;"12 ";"BUFANDA ARSENAL ";"ACFU0027 ";"AZUL REY ";"22"
586;"13 ";"BUFANDA ARSENAL ";"ACFU0027 ";"ROJO ";"22"
586;"14 ";"BUFANDA ARSENAL ";"ACFU0027 ";"NARANJA ";"22"
586;"15 ";"BUFANDA ARSENAL ";"ACFU0027 ";"VERDE ";"22"
586;"16 ";"BUFANDA ARSENAL ";"ACFU0027 ";"BL X VER ";"22"
586;"17 ";"BUFANDA ARSENAL ";"ACFU0027 ";"BL X AZU ";"22"
586;"18 ";"BUFANDA ARSENAL ";"ACFU0027 ";"BL X NEG ";"22"
586;"19 ";"BUFANDA ARSENAL ";"ACFU0027 ";"BL X ROJ ";"22"
586;"20 ";"BUFANDA ARSENAL ";"ACFU0027 ";"AZUL OSCURO ";"22"
586;"21 ";"BUFANDA ARSENAL ";"ACFU0027 ";"NEGRA ";"22"
586;"129 ";"BUFANDA ARSENAL ";"ACFU0027 ";"VERDE CLARO ";"22"
586;"130 ";"BUFANDA ARSENAL ";"ACFU0027 ";"BLANCO ";"22"
586;"131 ";"BUFANDA ARSENAL ";"ACFU0027 ";"BL X AMA ";"22"
586;"132 ";"BUFANDA ARSENAL ";"ACFU0027 ";"BL X VER CLA ";"22"
587;"1 ";"BUFANDA MILAN ";"ACFU0028 ";"N/A ";"22"
587;"2 ";"BUFANDA MILAN ";"ACFU0028 ";"S ";"22"
587;"3 ";"BUFANDA MILAN ";"ACFU0028 ";"M ";"22"
587;"4 ";"BUFANDA MILAN ";"ACFU0028 ";"L ";"22"
587;"5 ";"BUFANDA MILAN ";"ACFU0028 ";"XL ";"22"
587;"6 ";"BUFANDA MILAN ";"ACFU0028 ";"10 ";"22"
587;"7 ";"BUFANDA MILAN ";"ACFU0028 ";"12 ";"22"
587;"8 ";"BUFANDA MILAN ";"ACFU0028 ";"14 ";"22"
587;"9 ";"BUFANDA MILAN ";"ACFU0028 ";"16 ";"22"
587;"10 ";"BUFANDA MILAN ";"ACFU0028 ";"18 ";"22"
587;"11 ";"BUFANDA MILAN ";"ACFU0028 ";"AMARILLO ";"22"
587;"12 ";"BUFANDA MILAN ";"ACFU0028 ";"AZUL REY ";"22"
587;"13 ";"BUFANDA MILAN ";"ACFU0028 ";"ROJO ";"22"
587;"14 ";"BUFANDA MILAN ";"ACFU0028 ";"NARANJA ";"22"
587;"15 ";"BUFANDA MILAN ";"ACFU0028 ";"VERDE ";"22"
587;"16 ";"BUFANDA MILAN ";"ACFU0028 ";"BL X VER ";"22"
587;"17 ";"BUFANDA MILAN ";"ACFU0028 ";"BL X AZU ";"22"
587;"18 ";"BUFANDA MILAN ";"ACFU0028 ";"BL X NEG ";"22"
587;"19 ";"BUFANDA MILAN ";"ACFU0028 ";"BL X ROJ ";"22"
587;"20 ";"BUFANDA MILAN ";"ACFU0028 ";"AZUL OSCURO ";"22"
587;"21 ";"BUFANDA MILAN ";"ACFU0028 ";"NEGRA ";"22"
587;"129 ";"BUFANDA MILAN ";"ACFU0028 ";"VERDE CLARO ";"22"
587;"130 ";"BUFANDA MILAN ";"ACFU0028 ";"BLANCO ";"22"
587;"131 ";"BUFANDA MILAN ";"ACFU0028 ";"BL X AMA ";"22"
587;"132 ";"BUFANDA MILAN ";"ACFU0028 ";"BL X VER CLA ";"22"
588;"1 ";"BUFANDA REAL ";"ACFU0029 ";"N/A ";"22"
588;"2 ";"BUFANDA REAL ";"ACFU0029 ";"S ";"22"
588;"3 ";"BUFANDA REAL ";"ACFU0029 ";"M ";"22"
588;"4 ";"BUFANDA REAL ";"ACFU0029 ";"L ";"22"
588;"5 ";"BUFANDA REAL ";"ACFU0029 ";"XL ";"22"
588;"6 ";"BUFANDA REAL ";"ACFU0029 ";"10 ";"22"
588;"7 ";"BUFANDA REAL ";"ACFU0029 ";"12 ";"22"
588;"8 ";"BUFANDA REAL ";"ACFU0029 ";"14 ";"22"
588;"9 ";"BUFANDA REAL ";"ACFU0029 ";"16 ";"22"
588;"10 ";"BUFANDA REAL ";"ACFU0029 ";"18 ";"22"
588;"11 ";"BUFANDA REAL ";"ACFU0029 ";"AMARILLO ";"22"
588;"12 ";"BUFANDA REAL ";"ACFU0029 ";"AZUL REY ";"22"
588;"13 ";"BUFANDA REAL ";"ACFU0029 ";"ROJO ";"22"
588;"14 ";"BUFANDA REAL ";"ACFU0029 ";"NARANJA ";"22"
588;"15 ";"BUFANDA REAL ";"ACFU0029 ";"VERDE ";"22"
588;"16 ";"BUFANDA REAL ";"ACFU0029 ";"BL X VER ";"22"
588;"17 ";"BUFANDA REAL ";"ACFU0029 ";"BL X AZU ";"22"
588;"18 ";"BUFANDA REAL ";"ACFU0029 ";"BL X NEG ";"22"
588;"19 ";"BUFANDA REAL ";"ACFU0029 ";"BL X ROJ ";"22"
588;"20 ";"BUFANDA REAL ";"ACFU0029 ";"AZUL OSCURO ";"22"
588;"21 ";"BUFANDA REAL ";"ACFU0029 ";"NEGRA ";"22"
588;"129 ";"BUFANDA REAL ";"ACFU0029 ";"VERDE CLARO ";"22"
588;"130 ";"BUFANDA REAL ";"ACFU0029 ";"BLANCO ";"22"
588;"131 ";"BUFANDA REAL ";"ACFU0029 ";"BL X AMA ";"22"
588;"132 ";"BUFANDA REAL ";"ACFU0029 ";"BL X VER CLA ";"22"
589;"1 ";"BUFANDA HOLANDA ";"ACFU0030 ";"N/A ";"22"
589;"2 ";"BUFANDA HOLANDA ";"ACFU0030 ";"S ";"22"
589;"3 ";"BUFANDA HOLANDA ";"ACFU0030 ";"M ";"22"
589;"4 ";"BUFANDA HOLANDA ";"ACFU0030 ";"L ";"22"
589;"5 ";"BUFANDA HOLANDA ";"ACFU0030 ";"XL ";"22"
589;"6 ";"BUFANDA HOLANDA ";"ACFU0030 ";"10 ";"22"
589;"7 ";"BUFANDA HOLANDA ";"ACFU0030 ";"12 ";"22"
589;"8 ";"BUFANDA HOLANDA ";"ACFU0030 ";"14 ";"22"
589;"9 ";"BUFANDA HOLANDA ";"ACFU0030 ";"16 ";"22"
589;"10 ";"BUFANDA HOLANDA ";"ACFU0030 ";"18 ";"22"
589;"11 ";"BUFANDA HOLANDA ";"ACFU0030 ";"AMARILLO ";"22"
589;"12 ";"BUFANDA HOLANDA ";"ACFU0030 ";"AZUL REY ";"22"
589;"13 ";"BUFANDA HOLANDA ";"ACFU0030 ";"ROJO ";"22"
589;"14 ";"BUFANDA HOLANDA ";"ACFU0030 ";"NARANJA ";"22"
589;"15 ";"BUFANDA HOLANDA ";"ACFU0030 ";"VERDE ";"22"
589;"16 ";"BUFANDA HOLANDA ";"ACFU0030 ";"BL X VER ";"22"
589;"17 ";"BUFANDA HOLANDA ";"ACFU0030 ";"BL X AZU ";"22"
589;"18 ";"BUFANDA HOLANDA ";"ACFU0030 ";"BL X NEG ";"22"
589;"19 ";"BUFANDA HOLANDA ";"ACFU0030 ";"BL X ROJ ";"22"
589;"20 ";"BUFANDA HOLANDA ";"ACFU0030 ";"AZUL OSCURO ";"22"
