CODIGO REFERENCIA;CODIGO TALLA;NOMBRE REFERNCIA;REFERNCIA;TALLA;CANTIDAD
572;6;UN MANCHESTER HOME N.T;UEFA0092;10;7746
572;7;UN MANCHESTER HOME N.T;UEFA0092;12;7747
572;8;UN MANCHESTER HOME N.T;UEFA0092;14;7748
572;9;UN MANCHESTER HOME N.T;UEFA0092;16;7749
572;10;UN MANCHESTER HOME N.T;UEFA0092;18;7750
572;11;UN MANCHESTER HOME N.T;UEFA0092;AMARILLO;7751
572;12;UN MANCHESTER HOME N.T;UEFA0092;AZUL REY;7752
572;13;UN MANCHESTER HOME N.T;UEFA0092;ROJO;7753
572;14;UN MANCHESTER HOME N.T;UEFA0092;NARANJA;7754
572;15;UN MANCHESTER HOME N.T;UEFA0092;VERDE;7755
572;16;UN MANCHESTER HOME N.T;UEFA0092;BL X VER;7756
572;17;UN MANCHESTER HOME N.T;UEFA0092;BL X AZU;7757
572;18;UN MANCHESTER HOME N.T;UEFA0092;BL X NEG;7758
572;19;UN MANCHESTER HOME N.T;UEFA0092;BL X ROJ;7759
572;20;UN MANCHESTER HOME N.T;UEFA0092;AZUL OSCURO;7760
572;21;UN MANCHESTER HOME N.T;UEFA0092;NEGRA;7761
572;129;UN MANCHESTER HOME N.T;UEFA0092;VERDE CLARO;7762
572;130;UN MANCHESTER HOME N.T;UEFA0092;BLANCO;7763
572;131;UN MANCHESTER HOME N.T;UEFA0092;BL X AMA;7764
572;132;UN MANCHESTER HOME N.T;UEFA0092;BL X VER CLA;7765
573;1;UN MANCHESTER AWAY N.T;UEFA0093;N/A;7766
573;2;UN MANCHESTER AWAY N.T;UEFA0093;S;7767
573;3;UN MANCHESTER AWAY N.T;UEFA0093;M;7768
573;4;UN MANCHESTER AWAY N.T;UEFA0093;L;7769
573;5;UN MANCHESTER AWAY N.T;UEFA0093;XL;7770
573;6;UN MANCHESTER AWAY N.T;UEFA0093;10;7771
573;7;UN MANCHESTER AWAY N.T;UEFA0093;12;7772
573;8;UN MANCHESTER AWAY N.T;UEFA0093;14;7773
573;9;UN MANCHESTER AWAY N.T;UEFA0093;16;7774
573;10;UN MANCHESTER AWAY N.T;UEFA0093;18;7775
573;11;UN MANCHESTER AWAY N.T;UEFA0093;AMARILLO;7776
573;12;UN MANCHESTER AWAY N.T;UEFA0093;AZUL REY;7777
573;13;UN MANCHESTER AWAY N.T;UEFA0093;ROJO;7778
573;14;UN MANCHESTER AWAY N.T;UEFA0093;NARANJA;7779
573;15;UN MANCHESTER AWAY N.T;UEFA0093;VERDE;7780
573;16;UN MANCHESTER AWAY N.T;UEFA0093;BL X VER;7781
573;17;UN MANCHESTER AWAY N.T;UEFA0093;BL X AZU;7782
573;18;UN MANCHESTER AWAY N.T;UEFA0093;BL X NEG;7783
573;19;UN MANCHESTER AWAY N.T;UEFA0093;BL X ROJ;7784
573;20;UN MANCHESTER AWAY N.T;UEFA0093;AZUL OSCURO;7785
573;21;UN MANCHESTER AWAY N.T;UEFA0093;NEGRA;7786
573;129;UN MANCHESTER AWAY N.T;UEFA0093;VERDE CLARO;7787
573;130;UN MANCHESTER AWAY N.T;UEFA0093;BLANCO;7788
573;131;UN MANCHESTER AWAY N.T;UEFA0093;BL X AMA;7789
573;132;UN MANCHESTER AWAY N.T;UEFA0093;BL X VER CLA;7790
574;1;UN MILAN HOME N.T;UEFA0094;N/A;7791
574;2;UN MILAN HOME N.T;UEFA0094;S;7792
574;3;UN MILAN HOME N.T;UEFA0094;M;7793
574;4;UN MILAN HOME N.T;UEFA0094;L;7794
574;5;UN MILAN HOME N.T;UEFA0094;XL;7795
574;6;UN MILAN HOME N.T;UEFA0094;10;7796
574;7;UN MILAN HOME N.T;UEFA0094;12;7797
574;8;UN MILAN HOME N.T;UEFA0094;14;7798
574;9;UN MILAN HOME N.T;UEFA0094;16;7799
574;10;UN MILAN HOME N.T;UEFA0094;18;7800
574;11;UN MILAN HOME N.T;UEFA0094;AMARILLO;7801
574;12;UN MILAN HOME N.T;UEFA0094;AZUL REY;7802
574;13;UN MILAN HOME N.T;UEFA0094;ROJO;7803
574;14;UN MILAN HOME N.T;UEFA0094;NARANJA;7804
574;15;UN MILAN HOME N.T;UEFA0094;VERDE;7805
574;16;UN MILAN HOME N.T;UEFA0094;BL X VER;7806
574;17;UN MILAN HOME N.T;UEFA0094;BL X AZU;7807
574;18;UN MILAN HOME N.T;UEFA0094;BL X NEG;7808
574;19;UN MILAN HOME N.T;UEFA0094;BL X ROJ;7809
574;20;UN MILAN HOME N.T;UEFA0094;AZUL OSCURO;7810
574;21;UN MILAN HOME N.T;UEFA0094;NEGRA;7811
574;129;UN MILAN HOME N.T;UEFA0094;VERDE CLARO;7812
574;130;UN MILAN HOME N.T;UEFA0094;BLANCO;7813
574;131;UN MILAN HOME N.T;UEFA0094;BL X AMA;7814
574;132;UN MILAN HOME N.T;UEFA0094;BL X VER CLA;7815
575;1;UN OLIMPIQUE AWAY N.T;UEFA0095;N/A;7816
575;2;UN OLIMPIQUE AWAY N.T;UEFA0095;S;7817
575;3;UN OLIMPIQUE AWAY N.T;UEFA0095;M;7818
575;4;UN OLIMPIQUE AWAY N.T;UEFA0095;L;7819
575;5;UN OLIMPIQUE AWAY N.T;UEFA0095;XL;7820
575;6;UN OLIMPIQUE AWAY N.T;UEFA0095;10;7821
575;7;UN OLIMPIQUE AWAY N.T;UEFA0095;12;7822
575;8;UN OLIMPIQUE AWAY N.T;UEFA0095;14;7823
575;9;UN OLIMPIQUE AWAY N.T;UEFA0095;16;7824
575;10;UN OLIMPIQUE AWAY N.T;UEFA0095;18;7825
575;11;UN OLIMPIQUE AWAY N.T;UEFA0095;AMARILLO;7826
575;12;UN OLIMPIQUE AWAY N.T;UEFA0095;AZUL REY;7827
575;13;UN OLIMPIQUE AWAY N.T;UEFA0095;ROJO;7828
575;14;UN OLIMPIQUE AWAY N.T;UEFA0095;NARANJA;7829
575;15;UN OLIMPIQUE AWAY N.T;UEFA0095;VERDE;7830
575;16;UN OLIMPIQUE AWAY N.T;UEFA0095;BL X VER;7831
575;17;UN OLIMPIQUE AWAY N.T;UEFA0095;BL X AZU;7832
575;18;UN OLIMPIQUE AWAY N.T;UEFA0095;BL X NEG;7833
575;19;UN OLIMPIQUE AWAY N.T;UEFA0095;BL X ROJ;7834
575;20;UN OLIMPIQUE AWAY N.T;UEFA0095;AZUL OSCURO;7835
575;21;UN OLIMPIQUE AWAY N.T;UEFA0095;NEGRA;7836
575;129;UN OLIMPIQUE AWAY N.T;UEFA0095;VERDE CLARO;7837
575;130;UN OLIMPIQUE AWAY N.T;UEFA0095;BLANCO;7838
575;131;UN OLIMPIQUE AWAY N.T;UEFA0095;BL X AMA;7839
575;132;UN OLIMPIQUE AWAY N.T;UEFA0095;BL X VER CLA;7840
576;1;BUFANDA MILLONARIOS;ACFU0017;N/A;7841
576;2;BUFANDA MILLONARIOS;ACFU0017;S;7842
576;3;BUFANDA MILLONARIOS;ACFU0017;M;7843
576;4;BUFANDA MILLONARIOS;ACFU0017;L;7844
576;5;BUFANDA MILLONARIOS;ACFU0017;XL;7845
576;6;BUFANDA MILLONARIOS;ACFU0017;10;7846
576;7;BUFANDA MILLONARIOS;ACFU0017;12;7847
576;8;BUFANDA MILLONARIOS;ACFU0017;14;7848
576;9;BUFANDA MILLONARIOS;ACFU0017;16;7849
576;10;BUFANDA MILLONARIOS;ACFU0017;18;7850
576;11;BUFANDA MILLONARIOS;ACFU0017;AMARILLO;7851
576;12;BUFANDA MILLONARIOS;ACFU0017;AZUL REY;7852
576;13;BUFANDA MILLONARIOS;ACFU0017;ROJO;7853
576;14;BUFANDA MILLONARIOS;ACFU0017;NARANJA;7854
576;15;BUFANDA MILLONARIOS;ACFU0017;VERDE;7855
576;16;BUFANDA MILLONARIOS;ACFU0017;BL X VER;7856
576;17;BUFANDA MILLONARIOS;ACFU0017;BL X AZU;7857
576;18;BUFANDA MILLONARIOS;ACFU0017;BL X NEG;7858
576;19;BUFANDA MILLONARIOS;ACFU0017;BL X ROJ;7859
576;20;BUFANDA MILLONARIOS;ACFU0017;AZUL OSCURO;7860
576;21;BUFANDA MILLONARIOS;ACFU0017;NEGRA;7861
576;129;BUFANDA MILLONARIOS;ACFU0017;VERDE CLARO;7862
576;130;BUFANDA MILLONARIOS;ACFU0017;BLANCO;7863
576;131;BUFANDA MILLONARIOS;ACFU0017;BL X AMA;7864
576;132;BUFANDA MILLONARIOS;ACFU0017;BL X VER CLA;7865
577;1;BUFANDA BRASIL;ACFU0018;N/A;7866
577;2;BUFANDA BRASIL;ACFU0018;S;7867
577;3;BUFANDA BRASIL;ACFU0018;M;7868
577;4;BUFANDA BRASIL;ACFU0018;L;7869
577;5;BUFANDA BRASIL;ACFU0018;XL;7870
577;6;BUFANDA BRASIL;ACFU0018;10;7871
577;7;BUFANDA BRASIL;ACFU0018;12;7872
577;8;BUFANDA BRASIL;ACFU0018;14;7873
577;9;BUFANDA BRASIL;ACFU0018;16;7874
577;10;BUFANDA BRASIL;ACFU0018;18;7875
577;11;BUFANDA BRASIL;ACFU0018;AMARILLO;7876
577;12;BUFANDA BRASIL;ACFU0018;AZUL REY;7877
577;13;BUFANDA BRASIL;ACFU0018;ROJO;7878
577;14;BUFANDA BRASIL;ACFU0018;NARANJA;7879
577;15;BUFANDA BRASIL;ACFU0018;VERDE;7880
577;16;BUFANDA BRASIL;ACFU0018;BL X VER;7881
577;17;BUFANDA BRASIL;ACFU0018;BL X AZU;7882
577;18;BUFANDA BRASIL;ACFU0018;BL X NEG;7883
577;19;BUFANDA BRASIL;ACFU0018;BL X ROJ;7884
577;20;BUFANDA BRASIL;ACFU0018;AZUL OSCURO;7885
577;21;BUFANDA BRASIL;ACFU0018;NEGRA;7886
577;129;BUFANDA BRASIL;ACFU0018;VERDE CLARO;7887
577;130;BUFANDA BRASIL;ACFU0018;BLANCO;7888
577;131;BUFANDA BRASIL;ACFU0018;BL X AMA;7889
577;132;BUFANDA BRASIL;ACFU0018;BL X VER CLA;7890
578;1;BUFANDA ITALIA;ACFU0019;N/A;7891
578;2;BUFANDA ITALIA;ACFU0019;S;7892
578;3;BUFANDA ITALIA;ACFU0019;M;7893
578;4;BUFANDA ITALIA;ACFU0019;L;7894
578;5;BUFANDA ITALIA;ACFU0019;XL;7895
578;6;BUFANDA ITALIA;ACFU0019;10;7896
578;7;BUFANDA ITALIA;ACFU0019;12;7897
578;8;BUFANDA ITALIA;ACFU0019;14;7898
578;9;BUFANDA ITALIA;ACFU0019;16;7899
578;10;BUFANDA ITALIA;ACFU0019;18;7900
578;11;BUFANDA ITALIA;ACFU0019;AMARILLO;7901
578;12;BUFANDA ITALIA;ACFU0019;AZUL REY;7902
578;13;BUFANDA ITALIA;ACFU0019;ROJO;7903
578;14;BUFANDA ITALIA;ACFU0019;NARANJA;7904
578;15;BUFANDA ITALIA;ACFU0019;VERDE;7905
578;16;BUFANDA ITALIA;ACFU0019;BL X VER;7906
578;17;BUFANDA ITALIA;ACFU0019;BL X AZU;7907
578;18;BUFANDA ITALIA;ACFU0019;BL X NEG;7908
578;19;BUFANDA ITALIA;ACFU0019;BL X ROJ;7909
578;20;BUFANDA ITALIA;ACFU0019;AZUL OSCURO;7910
578;21;BUFANDA ITALIA;ACFU0019;NEGRA;7911
578;129;BUFANDA ITALIA;ACFU0019;VERDE CLARO;7912
578;130;BUFANDA ITALIA;ACFU0019;BLANCO;7913
578;131;BUFANDA ITALIA;ACFU0019;BL X AMA;7914
578;132;BUFANDA ITALIA;ACFU0019;BL X VER CLA;7915
579;1;BUFANDA ESPAÑA;ACFU0020;N/A;7916
579;2;BUFANDA ESPAÑA;ACFU0020;S;7917
579;3;BUFANDA ESPAÑA;ACFU0020;M;7918
579;4;BUFANDA ESPAÑA;ACFU0020;L;7919
579;5;BUFANDA ESPAÑA;ACFU0020;XL;7920
579;6;BUFANDA ESPAÑA;ACFU0020;10;7921
579;7;BUFANDA ESPAÑA;ACFU0020;12;7922
579;8;BUFANDA ESPAÑA;ACFU0020;14;7923
579;9;BUFANDA ESPAÑA;ACFU0020;16;7924
579;10;BUFANDA ESPAÑA;ACFU0020;18;7925
579;11;BUFANDA ESPAÑA;ACFU0020;AMARILLO;7926
579;12;BUFANDA ESPAÑA;ACFU0020;AZUL REY;7927
579;13;BUFANDA ESPAÑA;ACFU0020;ROJO;7928
579;14;BUFANDA ESPAÑA;ACFU0020;NARANJA;7929
579;15;BUFANDA ESPAÑA;ACFU0020;VERDE;7930
579;16;BUFANDA ESPAÑA;ACFU0020;BL X VER;7931
579;17;BUFANDA ESPAÑA;ACFU0020;BL X AZU;7932
579;18;BUFANDA ESPAÑA;ACFU0020;BL X NEG;7933
579;19;BUFANDA ESPAÑA;ACFU0020;BL X ROJ;7934
579;20;BUFANDA ESPAÑA;ACFU0020;AZUL OSCURO;7935
579;21;BUFANDA ESPAÑA;ACFU0020;NEGRA;7936
579;129;BUFANDA ESPAÑA;ACFU0020;VERDE CLARO;7937
579;130;BUFANDA ESPAÑA;ACFU0020;BLANCO;7938
579;131;BUFANDA ESPAÑA;ACFU0020;BL X AMA;7939
579;132;BUFANDA ESPAÑA;ACFU0020;BL X VER CLA;7940
580;1;BUFANDA ALEMANIA;ACFU0021;N/A;7941
580;2;BUFANDA ALEMANIA;ACFU0021;S;7942
580;3;BUFANDA ALEMANIA;ACFU0021;M;7943
580;4;BUFANDA ALEMANIA;ACFU0021;L;7944
580;5;BUFANDA ALEMANIA;ACFU0021;XL;7945
580;6;BUFANDA ALEMANIA;ACFU0021;10;7946
580;7;BUFANDA ALEMANIA;ACFU0021;12;7947
580;8;BUFANDA ALEMANIA;ACFU0021;14;7948
580;9;BUFANDA ALEMANIA;ACFU0021;16;7949
580;10;BUFANDA ALEMANIA;ACFU0021;18;7950
580;11;BUFANDA ALEMANIA;ACFU0021;AMARILLO;7951
580;12;BUFANDA ALEMANIA;ACFU0021;AZUL REY;7952
580;13;BUFANDA ALEMANIA;ACFU0021;ROJO;7953
580;14;BUFANDA ALEMANIA;ACFU0021;NARANJA;7954
580;15;BUFANDA ALEMANIA;ACFU0021;VERDE;7955
580;16;BUFANDA ALEMANIA;ACFU0021;BL X VER;7956
580;17;BUFANDA ALEMANIA;ACFU0021;BL X AZU;7957
580;18;BUFANDA ALEMANIA;ACFU0021;BL X NEG;7958
580;19;BUFANDA ALEMANIA;ACFU0021;BL X ROJ;7959
580;20;BUFANDA ALEMANIA;ACFU0021;AZUL OSCURO;7960
580;21;BUFANDA ALEMANIA;ACFU0021;NEGRA;7961
580;129;BUFANDA ALEMANIA;ACFU0021;VERDE CLARO;7962
580;130;BUFANDA ALEMANIA;ACFU0021;BLANCO;7963
580;131;BUFANDA ALEMANIA;ACFU0021;BL X AMA;7964
580;132;BUFANDA ALEMANIA;ACFU0021;BL X VER CLA;7965
581;1;BUFANDA ARGENTINA;ACFU0022;N/A;7966
581;2;BUFANDA ARGENTINA;ACFU0022;S;7967
581;3;BUFANDA ARGENTINA;ACFU0022;M;7968
581;4;BUFANDA ARGENTINA;ACFU0022;L;7969
581;5;BUFANDA ARGENTINA;ACFU0022;XL;7970
581;6;BUFANDA ARGENTINA;ACFU0022;10;7971
581;7;BUFANDA ARGENTINA;ACFU0022;12;7972
581;8;BUFANDA ARGENTINA;ACFU0022;14;7973
581;9;BUFANDA ARGENTINA;ACFU0022;16;7974
581;10;BUFANDA ARGENTINA;ACFU0022;18;7975
581;11;BUFANDA ARGENTINA;ACFU0022;AMARILLO;7976
581;12;BUFANDA ARGENTINA;ACFU0022;AZUL REY;7977
581;13;BUFANDA ARGENTINA;ACFU0022;ROJO;7978
581;14;BUFANDA ARGENTINA;ACFU0022;NARANJA;7979
581;15;BUFANDA ARGENTINA;ACFU0022;VERDE;7980
581;16;BUFANDA ARGENTINA;ACFU0022;BL X VER;7981
581;17;BUFANDA ARGENTINA;ACFU0022;BL X AZU;7982
581;18;BUFANDA ARGENTINA;ACFU0022;BL X NEG;7983
581;19;BUFANDA ARGENTINA;ACFU0022;BL X ROJ;7984
581;20;BUFANDA ARGENTINA;ACFU0022;AZUL OSCURO;7985
581;21;BUFANDA ARGENTINA;ACFU0022;NEGRA;7986
581;129;BUFANDA ARGENTINA;ACFU0022;VERDE CLARO;7987
581;130;BUFANDA ARGENTINA;ACFU0022;BLANCO;7988
581;131;BUFANDA ARGENTINA;ACFU0022;BL X AMA;7989
581;132;BUFANDA ARGENTINA;ACFU0022;BL X VER CLA;7990
582;1;BUFANDA LIVERPOOL;ACFU0023;N/A;7991
582;2;BUFANDA LIVERPOOL;ACFU0023;S;7992
582;3;BUFANDA LIVERPOOL;ACFU0023;M;7993
582;4;BUFANDA LIVERPOOL;ACFU0023;L;7994
582;5;BUFANDA LIVERPOOL;ACFU0023;XL;7995
582;6;BUFANDA LIVERPOOL;ACFU0023;10;7996
582;7;BUFANDA LIVERPOOL;ACFU0023;12;7997
582;8;BUFANDA LIVERPOOL;ACFU0023;14;7998
582;9;BUFANDA LIVERPOOL;ACFU0023;16;7999
582;10;BUFANDA LIVERPOOL;ACFU0023;18;8000
582;11;BUFANDA LIVERPOOL;ACFU0023;AMARILLO;8001
582;12;BUFANDA LIVERPOOL;ACFU0023;AZUL REY;8002
582;13;BUFANDA LIVERPOOL;ACFU0023;ROJO;8003
582;14;BUFANDA LIVERPOOL;ACFU0023;NARANJA;8004
582;15;BUFANDA LIVERPOOL;ACFU0023;VERDE;8005
582;16;BUFANDA LIVERPOOL;ACFU0023;BL X VER;8006
582;17;BUFANDA LIVERPOOL;ACFU0023;BL X AZU;8007
582;18;BUFANDA LIVERPOOL;ACFU0023;BL X NEG;8008
582;19;BUFANDA LIVERPOOL;ACFU0023;BL X ROJ;8009
582;20;BUFANDA LIVERPOOL;ACFU0023;AZUL OSCURO;8010
582;21;BUFANDA LIVERPOOL;ACFU0023;NEGRA;8011
582;129;BUFANDA LIVERPOOL;ACFU0023;VERDE CLARO;8012
582;130;BUFANDA LIVERPOOL;ACFU0023;BLANCO;8013
582;131;BUFANDA LIVERPOOL;ACFU0023;BL X AMA;8014
582;132;BUFANDA LIVERPOOL;ACFU0023;BL X VER CLA;8015
583;1;BUFANDA BARCELONA;ACFU0024;N/A;8016
583;2;BUFANDA BARCELONA;ACFU0024;S;8017
583;3;BUFANDA BARCELONA;ACFU0024;M;8018
583;4;BUFANDA BARCELONA;ACFU0024;L;8019
583;5;BUFANDA BARCELONA;ACFU0024;XL;8020
583;6;BUFANDA BARCELONA;ACFU0024;10;8021
583;7;BUFANDA BARCELONA;ACFU0024;12;8022
583;8;BUFANDA BARCELONA;ACFU0024;14;8023
583;9;BUFANDA BARCELONA;ACFU0024;16;8024
583;10;BUFANDA BARCELONA;ACFU0024;18;8025
583;11;BUFANDA BARCELONA;ACFU0024;AMARILLO;8026
583;12;BUFANDA BARCELONA;ACFU0024;AZUL REY;8027
583;13;BUFANDA BARCELONA;ACFU0024;ROJO;8028
583;14;BUFANDA BARCELONA;ACFU0024;NARANJA;8029
583;15;BUFANDA BARCELONA;ACFU0024;VERDE;8030
583;16;BUFANDA BARCELONA;ACFU0024;BL X VER;8031
583;17;BUFANDA BARCELONA;ACFU0024;BL X AZU;8032
583;18;BUFANDA BARCELONA;ACFU0024;BL X NEG;8033
583;19;BUFANDA BARCELONA;ACFU0024;BL X ROJ;8034
583;20;BUFANDA BARCELONA;ACFU0024;AZUL OSCURO;8035
583;21;BUFANDA BARCELONA;ACFU0024;NEGRA;8036
583;129;BUFANDA BARCELONA;ACFU0024;VERDE CLARO;8037
583;130;BUFANDA BARCELONA;ACFU0024;BLANCO;8038
583;131;BUFANDA BARCELONA;ACFU0024;BL X AMA;8039
583;132;BUFANDA BARCELONA;ACFU0024;BL X VER CLA;8040
584;1;BUFANDA MANCHESTER;ACFU0025;N/A;8041
584;2;BUFANDA MANCHESTER;ACFU0025;S;8042
584;3;BUFANDA MANCHESTER;ACFU0025;M;8043
584;4;BUFANDA MANCHESTER;ACFU0025;L;8044
584;5;BUFANDA MANCHESTER;ACFU0025;XL;8045
584;6;BUFANDA MANCHESTER;ACFU0025;10;8046
584;7;BUFANDA MANCHESTER;ACFU0025;12;8047
584;8;BUFANDA MANCHESTER;ACFU0025;14;8048
584;9;BUFANDA MANCHESTER;ACFU0025;16;8049
584;10;BUFANDA MANCHESTER;ACFU0025;18;8050
584;11;BUFANDA MANCHESTER;ACFU0025;AMARILLO;8051
584;12;BUFANDA MANCHESTER;ACFU0025;AZUL REY;8052
584;13;BUFANDA MANCHESTER;ACFU0025;ROJO;8053
584;14;BUFANDA MANCHESTER;ACFU0025;NARANJA;8054
584;15;BUFANDA MANCHESTER;ACFU0025;VERDE;8055
584;16;BUFANDA MANCHESTER;ACFU0025;BL X VER;8056
584;17;BUFANDA MANCHESTER;ACFU0025;BL X AZU;8057
584;18;BUFANDA MANCHESTER;ACFU0025;BL X NEG;8058
584;19;BUFANDA MANCHESTER;ACFU0025;BL X ROJ;8059
584;20;BUFANDA MANCHESTER;ACFU0025;AZUL OSCURO;8060
584;21;BUFANDA MANCHESTER;ACFU0025;NEGRA;8061
584;129;BUFANDA MANCHESTER;ACFU0025;VERDE CLARO;8062
584;130;BUFANDA MANCHESTER;ACFU0025;BLANCO;8063
584;131;BUFANDA MANCHESTER;ACFU0025;BL X AMA;8064
584;132;BUFANDA MANCHESTER;ACFU0025;BL X VER CLA;8065
585;1;BUFANDA INTER;ACFU0026;N/A;8066
585;2;BUFANDA INTER;ACFU0026;S;8067
585;3;BUFANDA INTER;ACFU0026;M;8068
585;4;BUFANDA INTER;ACFU0026;L;8069
585;5;BUFANDA INTER;ACFU0026;XL;8070
585;6;BUFANDA INTER;ACFU0026;10;8071
585;7;BUFANDA INTER;ACFU0026;12;8072
585;8;BUFANDA INTER;ACFU0026;14;8073
585;9;BUFANDA INTER;ACFU0026;16;8074
585;10;BUFANDA INTER;ACFU0026;18;8075
585;11;BUFANDA INTER;ACFU0026;AMARILLO;8076
585;12;BUFANDA INTER;ACFU0026;AZUL REY;8077
585;13;BUFANDA INTER;ACFU0026;ROJO;8078
585;14;BUFANDA INTER;ACFU0026;NARANJA;8079
585;15;BUFANDA INTER;ACFU0026;VERDE;8080
585;16;BUFANDA INTER;ACFU0026;BL X VER;8081
585;17;BUFANDA INTER;ACFU0026;BL X AZU;8082
585;18;BUFANDA INTER;ACFU0026;BL X NEG;8083
585;19;BUFANDA INTER;ACFU0026;BL X ROJ;8084
585;20;BUFANDA INTER;ACFU0026;AZUL OSCURO;8085
585;21;BUFANDA INTER;ACFU0026;NEGRA;8086
585;129;BUFANDA INTER;ACFU0026;VERDE CLARO;8087
585;130;BUFANDA INTER;ACFU0026;BLANCO;8088
585;131;BUFANDA INTER;ACFU0026;BL X AMA;8089
585;132;BUFANDA INTER;ACFU0026;BL X VER CLA;8090
586;1;BUFANDA ARSENAL;ACFU0027;N/A;8091
586;2;BUFANDA ARSENAL;ACFU0027;S;8092
586;3;BUFANDA ARSENAL;ACFU0027;M;8093
586;4;BUFANDA ARSENAL;ACFU0027;L;8094
586;5;BUFANDA ARSENAL;ACFU0027;XL;8095
586;6;BUFANDA ARSENAL;ACFU0027;10;8096
586;7;BUFANDA ARSENAL;ACFU0027;12;8097
586;8;BUFANDA ARSENAL;ACFU0027;14;8098
586;9;BUFANDA ARSENAL;ACFU0027;16;8099
586;10;BUFANDA ARSENAL;ACFU0027;18;8100
586;11;BUFANDA ARSENAL;ACFU0027;AMARILLO;8101
586;12;BUFANDA ARSENAL;ACFU0027;AZUL REY;8102
586;13;BUFANDA ARSENAL;ACFU0027;ROJO;8103
586;14;BUFANDA ARSENAL;ACFU0027;NARANJA;8104
586;15;BUFANDA ARSENAL;ACFU0027;VERDE;8105
586;16;BUFANDA ARSENAL;ACFU0027;BL X VER;8106
586;17;BUFANDA ARSENAL;ACFU0027;BL X AZU;8107
586;18;BUFANDA ARSENAL;ACFU0027;BL X NEG;8108
586;19;BUFANDA ARSENAL;ACFU0027;BL X ROJ;8109
586;20;BUFANDA ARSENAL;ACFU0027;AZUL OSCURO;8110
586;21;BUFANDA ARSENAL;ACFU0027;NEGRA;8111
586;129;BUFANDA ARSENAL;ACFU0027;VERDE CLARO;8112
586;130;BUFANDA ARSENAL;ACFU0027;BLANCO;8113
586;131;BUFANDA ARSENAL;ACFU0027;BL X AMA;8114
586;132;BUFANDA ARSENAL;ACFU0027;BL X VER CLA;8115
587;1;BUFANDA MILAN;ACFU0028;N/A;8116
587;2;BUFANDA MILAN;ACFU0028;S;8117
587;3;BUFANDA MILAN;ACFU0028;M;8118
587;4;BUFANDA MILAN;ACFU0028;L;8119
587;5;BUFANDA MILAN;ACFU0028;XL;8120
587;6;BUFANDA MILAN;ACFU0028;10;8121
587;7;BUFANDA MILAN;ACFU0028;12;8122
587;8;BUFANDA MILAN;ACFU0028;14;8123
587;9;BUFANDA MILAN;ACFU0028;16;8124
587;10;BUFANDA MILAN;ACFU0028;18;8125
587;11;BUFANDA MILAN;ACFU0028;AMARILLO;8126
587;12;BUFANDA MILAN;ACFU0028;AZUL REY;8127
587;13;BUFANDA MILAN;ACFU0028;ROJO;8128
587;14;BUFANDA MILAN;ACFU0028;NARANJA;8129
587;15;BUFANDA MILAN;ACFU0028;VERDE;8130
587;16;BUFANDA MILAN;ACFU0028;BL X VER;8131
587;17;BUFANDA MILAN;ACFU0028;BL X AZU;8132
587;18;BUFANDA MILAN;ACFU0028;BL X NEG;8133
587;19;BUFANDA MILAN;ACFU0028;BL X ROJ;8134
587;20;BUFANDA MILAN;ACFU0028;AZUL OSCURO;8135
587;21;BUFANDA MILAN;ACFU0028;NEGRA;8136
587;129;BUFANDA MILAN;ACFU0028;VERDE CLARO;8137
587;130;BUFANDA MILAN;ACFU0028;BLANCO;8138
587;131;BUFANDA MILAN;ACFU0028;BL X AMA;8139
587;132;BUFANDA MILAN;ACFU0028;BL X VER CLA;8140
588;1;BUFANDA REAL;ACFU0029;N/A;8141
588;2;BUFANDA REAL;ACFU0029;S;8142
588;3;BUFANDA REAL;ACFU0029;M;8143
588;4;BUFANDA REAL;ACFU0029;L;8144
588;5;BUFANDA REAL;ACFU0029;XL;8145
588;6;BUFANDA REAL;ACFU0029;10;8146
588;7;BUFANDA REAL;ACFU0029;12;8147
588;8;BUFANDA REAL;ACFU0029;14;8148
588;9;BUFANDA REAL;ACFU0029;16;8149
588;10;BUFANDA REAL;ACFU0029;18;8150
588;11;BUFANDA REAL;ACFU0029;AMARILLO;8151
588;12;BUFANDA REAL;ACFU0029;AZUL REY;8152
588;13;BUFANDA REAL;ACFU0029;ROJO;8153
588;14;BUFANDA REAL;ACFU0029;NARANJA;8154
588;15;BUFANDA REAL;ACFU0029;VERDE;8155
588;16;BUFANDA REAL;ACFU0029;BL X VER;8156
588;17;BUFANDA REAL;ACFU0029;BL X AZU;8157
588;18;BUFANDA REAL;ACFU0029;BL X NEG;8158
588;19;BUFANDA REAL;ACFU0029;BL X ROJ;8159
588;20;BUFANDA REAL;ACFU0029;AZUL OSCURO;8160
588;21;BUFANDA REAL;ACFU0029;NEGRA;8161
588;129;BUFANDA REAL;ACFU0029;VERDE CLARO;8162
588;130;BUFANDA REAL;ACFU0029;BLANCO;8163
588;131;BUFANDA REAL;ACFU0029;BL X AMA;8164
588;132;BUFANDA REAL;ACFU0029;BL X VER CLA;8165
589;1;BUFANDA HOLANDA;ACFU0030;N/A;8166
589;2;BUFANDA HOLANDA;ACFU0030;S;8167
589;3;BUFANDA HOLANDA;ACFU0030;M;8168
589;4;BUFANDA HOLANDA;ACFU0030;L;8169
589;5;BUFANDA HOLANDA;ACFU0030;XL;8170
589;6;BUFANDA HOLANDA;ACFU0030;10;8171
